invoice_id,invoice_number,customer_id,invoice_date,due_date,subtotal_amount,discount_code,discount_amount,tax_amount,total_amount,payment_status,payment_method,payment_date,currency,region,store_id,channel,created_by
INV-1000141,NUM-2000141,2545,2025-01-10,2025-03-11,62690.13,,0.0,11284.22,73974.35,PAID,UPI,2025-01-15,INR,INDIA NORTH,5128,MOBILE_APP,etl_user
INV-1000142,NUM-2000142,1803,2025-07-13,2025-08-27,114815.5,,0.0,20666.79,135482.29,REFUNDED,DEMAND_DRAFT,2025-07-20,INR,INDIA NORTH,5114,ONLINE,etl_user
INV-1000143,NUM-2000143,2645,2025-11-20,2026-01-19,213461.31,,0.0,38423.04,251884.35,PAID,CASH,2025-12-05,INR,INDIA SOUTH,5038,MOBILE_APP,etl_user
INV-1000144,NUM-2000144,2821,2024-01-25,2024-03-10,80094.82,,0.0,14417.07,94511.89,PAID,CREDIT_CARD,2024-02-29,INR,INDIA WEST,5010,B2B,etl_user
INV-1000145,NUM-2000145,1231,2025-04-14,2025-05-29,238395.71,,0.0,42911.23,281306.94,PAID,CHEQUE,2025-04-20,INR,INDIA NORTH,5032,MOBILE_APP,etl_user
INV-1000146,NUM-2000146,2023,2026-02-20,2026-03-22,44304.58,HOLI415,5528.57,6979.68,45755.69,PAID,CASH,2026-03-03,INR,INDIA SOUTH,5040,B2B,etl_user
INV-1000147,NUM-2000147,1427,2025-06-01,2025-07-31,163597.49,,0.0,29447.55,193045.04,PENDING,DEMAND_DRAFT,,INR,INDIA EXPORTS,5199,ONLINE,etl_user
INV-1000148,NUM-2000148,2647,2026-04-26,2026-05-11,152858.02,,0.0,27514.44,180372.46,CANCELLED,CHEQUE,,INR,INDIA WEST,5010,PHONE,etl_user
INV-1000149,NUM-2000149,1842,2025-03-01,2025-03-31,184432.88,,0.0,33197.92,217630.8,PAID,CHEQUE,2025-03-24,INR,INDIA CENTRAL,5073,B2B,etl_user
INV-1000150,NUM-2000150,1625,2024-01-17,2024-02-01,245529.61,EOSS804,34191.47,38040.87,249379.01,PAID,CHEQUE,2024-02-10,INR,INDIA SOUTH,5188,IN_STORE,etl_user
INV-1000151,NUM-2000151,1203,2025-04-14,2025-06-13,92315.24,MEGA643,16670.18,13616.11,89261.17,CANCELLED,DEMAND_DRAFT,,INR,INDIA NORTH EAST,5161,B2B,etl_user
INV-1000152,NUM-2000152,2966,2024-07-16,2024-08-30,56602.23,,0.0,10188.4,66790.63,REFUNDED,CASH,2024-08-16,INR,INDIA EXPORTS,5064,MOBILE_APP,etl_user
INV-1000153,NUM-2000153,2573,2024-01-20,2024-03-05,62863.79,,0.0,11315.48,74179.27,PAID,UPI,2024-02-07,INR,INDIA EAST,5131,PHONE,etl_user
INV-1000154,NUM-2000154,1276,2024-01-03,2024-02-02,29676.85,EOSS204,4818.44,4474.51,29332.92,PAID,IMPS,2024-01-13,INR,INDIA EXPORTS,5029,IN_STORE,etl_user
INV-1000155,NUM-2000155,2738,2024-01-26,2024-02-10,161517.04,HOLI735,17450.15,25932.04,169998.93,PENDING,UPI,,INR,INDIA NORTH,5172,PHONE,etl_user
INV-1000156,NUM-2000156,1588,2025-08-01,2025-09-30,105603.18,,0.0,19008.57,124611.75,PAID,CHEQUE,2025-09-10,INR,INDIA SOUTH,5015,MOBILE_APP,etl_user
INV-1000157,NUM-2000157,1140,2025-12-25,2026-02-23,3457.54,,0.0,622.36,4079.9,PAID,RTGS,2026-01-14,INR,INDIA EXPORTS,5151,PHONE,etl_user
INV-1000158,NUM-2000158,1508,2025-02-01,2025-03-03,244529.52,DIWALI192,54811.56,34149.23,223867.19,CANCELLED,CHEQUE,,INR,INDIA EAST,5164,PHONE,etl_user
INV-1000159,NUM-2000159,1427,2025-08-16,2025-08-31,8114.78,,0.0,1460.66,9575.44,OVERDUE,UPI,,INR,INDIA EAST,5033,PHONE,etl_user
INV-1000160,NUM-2000160,1590,2026-04-12,2026-04-27,201072.38,,0.0,36193.03,237265.41,PAID,IMPS,2026-05-26,INR,INDIA NORTH,5032,B2B,etl_user
INV-1000161,NUM-2000161,2926,2025-10-20,2025-12-04,81158.52,,0.0,14608.53,95767.05,PAID,IMPS,2025-10-21,INR,INDIA EAST,5066,PHONE,etl_user
INV-1000162,NUM-2000162,1863,2025-11-27,2025-12-12,154824.35,EOSS804,26311.94,23132.23,151644.64,PAID,NEFT,2025-12-20,INR,INDIA WEST,5076,B2B,etl_user
INV-1000163,NUM-2000163,1621,2025-01-25,2025-03-11,113922.87,,0.0,20506.12,134428.99,PAID,CREDIT_CARD,2025-02-03,INR,INDIA WEST,5136,PHONE,etl_user
INV-1000164,NUM-2000164,2156,2025-11-02,2026-01-01,70888.0,,0.0,12759.84,83647.84,PAID,DEMAND_DRAFT,2025-11-05,INR,INDIA EAST,5132,IN_STORE,etl_user
INV-1000165,NUM-2000165,1127,2024-07-07,2024-09-05,94296.24,,0.0,16973.32,111269.56,PAID,CREDIT_CARD,2024-08-11,INR,INDIA WEST,5136,B2B,etl_user
INV-1000166,NUM-2000166,2886,2024-03-14,2024-05-13,141457.67,,0.0,25462.38,166920.05,PAID,DEMAND_DRAFT,2024-04-23,INR,INDIA NORTH,5104,PHONE,etl_user
INV-1000167,NUM-2000167,2623,2024-08-28,2024-09-27,245075.56,,0.0,44113.6,289189.16,PENDING,CHEQUE,,INR,INDIA WEST,5184,B2B,etl_user
INV-1000168,NUM-2000168,2485,2025-07-16,2025-07-31,170147.02,,0.0,30626.46,200773.48,PAID,RTGS,2025-08-21,INR,INDIA NORTH,5170,IN_STORE,etl_user
INV-1000169,NUM-2000169,1384,2024-07-03,2024-08-17,94436.28,FLASH555,19198.94,13542.72,88780.06,PAID,CREDIT_CARD,2024-08-17,INR,INDIA SOUTH,5009,IN_STORE,etl_user
INV-1000170,NUM-2000170,2200,2025-12-07,2026-02-05,238106.78,,0.0,42859.22,280966.0,PAID,CHEQUE,2026-01-19,INR,INDIA NORTH,5111,MOBILE_APP,etl_user
INV-1000171,NUM-2000171,1062,2025-03-06,2025-05-05,223663.27,,0.0,40259.39,263922.66,PAID,IMPS,2025-03-24,INR,INDIA WEST,5054,ONLINE,etl_user
INV-1000172,NUM-2000172,1671,2025-12-11,2025-12-26,224974.06,REPUBLIC235,22441.69,36455.83,238988.2,PAID,CASH,2026-01-07,INR,INDIA SOUTH,5096,ONLINE,etl_user
INV-1000173,NUM-2000173,2053,2025-03-23,2025-05-07,109583.73,PRIME546,6469.32,18560.59,121675.0,PAID,NEFT,2025-04-22,INR,INDIA EAST,5023,IN_STORE,etl_user
INV-1000174,NUM-2000174,2912,2024-10-16,2024-11-30,186556.66,,0.0,33580.2,220136.86,PAID,RTGS,2024-11-14,INR,INDIA NORTH,5172,ONLINE,etl_user
INV-1000175,NUM-2000175,1592,2026-02-10,2026-03-27,15737.59,FREEDOM377,2697.31,2347.25,15387.53,PAID,CREDIT_CARD,2026-02-23,INR,INDIA WEST,5138,PHONE,etl_user
INV-1000176,NUM-2000176,1758,2025-07-02,2025-08-16,151597.78,,0.0,27287.6,178885.38,PAID,IMPS,2025-07-24,INR,INDIA EAST,5127,B2B,etl_user
INV-1000177,NUM-2000177,2405,2025-03-21,2025-04-05,120825.71,HOLI142,18278.11,18458.57,121006.17,PAID,DEMAND_DRAFT,2025-05-03,INR,INDIA EXPORTS,5125,PHONE,etl_user
INV-1000178,NUM-2000178,2148,2025-02-20,2025-03-07,201507.03,,0.0,36271.27,237778.3,PAID,IMPS,2025-03-06,INR,INDIA EAST,5108,B2B,etl_user
INV-1000179,NUM-2000179,1841,2024-11-30,2025-01-14,172691.71,,0.0,31084.51,203776.22,PAID,UPI,2024-12-06,INR,INDIA SOUTH,5092,IN_STORE,etl_user
INV-1000180,NUM-2000180,1078,2025-08-02,2025-09-01,240684.71,,0.0,43323.25,284007.96,PAID,CASH,2025-08-06,INR,INDIA NORTH,5168,ONLINE,etl_user
INV-1000181,NUM-2000181,2995,2026-02-24,2026-03-26,64068.25,,0.0,11532.28,75600.53,PAID,CHEQUE,2026-03-30,INR,INDIA EXPORTS,5064,IN_STORE,etl_user
INV-1000182,NUM-2000182,1113,2026-02-16,2026-04-02,32604.95,,0.0,5868.89,38473.84,PENDING,DEMAND_DRAFT,,INR,INDIA WEST,5184,B2B,etl_user
INV-1000183,NUM-2000183,1164,2025-12-15,2025-12-30,154387.73,,0.0,27789.79,182177.52,PAID,IMPS,2026-01-05,INR,INDIA NORTH EAST,5189,MOBILE_APP,etl_user
INV-1000184,NUM-2000184,2284,2024-04-17,2024-06-01,213127.1,,0.0,38362.88,251489.98,PAID,DEMAND_DRAFT,2024-05-21,INR,INDIA SOUTH,5080,PHONE,etl_user
INV-1000185,NUM-2000185,1972,2025-06-10,2025-06-25,156440.55,,0.0,28159.3,184599.85,PAID,CREDIT_CARD,2025-07-02,INR,INDIA CENTRAL,5098,MOBILE_APP,etl_user
INV-1000186,NUM-2000186,1948,2024-01-16,2024-01-31,161000.7,,0.0,28980.13,189980.83,PAID,UPI,2024-02-26,INR,INDIA SOUTH,5145,PHONE,etl_user
INV-1000187,NUM-2000187,2279,2024-07-09,2024-07-24,148284.9,,0.0,26691.28,174976.18,PAID,CHEQUE,2024-07-15,INR,INDIA NORTH,5032,PHONE,etl_user
INV-1000188,NUM-2000188,1850,2024-09-20,2024-10-05,162647.91,,0.0,29276.62,191924.53,PENDING,CASH,,INR,INDIA WEST,5084,PHONE,etl_user
INV-1000189,NUM-2000189,2973,2025-10-26,2025-12-25,43540.35,,0.0,7837.26,51377.61,PAID,RTGS,2025-11-17,INR,INDIA NORTH EAST,5034,MOBILE_APP,etl_user
INV-1000190,NUM-2000190,2530,2024-10-10,2024-11-09,229496.23,,0.0,41309.32,270805.55,OVERDUE,CASH,,INR,INDIA SOUTH,5068,ONLINE,etl_user
INV-1000191,NUM-2000191,2031,2024-12-31,2025-02-14,232812.85,,0.0,41906.31,274719.16,PAID,CHEQUE,2025-01-25,INR,INDIA WEST,5037,PHONE,etl_user
INV-1000192,NUM-2000192,2459,2024-01-29,2024-02-28,181575.77,,0.0,32683.64,214259.41,PAID,CASH,2024-02-09,INR,INDIA NORTH,5032,PHONE,etl_user
INV-1000193,NUM-2000193,1845,2025-07-26,2025-09-24,178052.91,,0.0,32049.52,210102.43,PAID,CHEQUE,2025-08-24,INR,INDIA NORTH,5168,MOBILE_APP,etl_user
INV-1000194,NUM-2000194,2751,2025-08-16,2025-08-31,179123.36,WEEKEND396,32260.03,26435.4,173298.73,PAID,IMPS,2025-08-22,INR,INDIA EAST,5164,B2B,etl_user
INV-1000195,NUM-2000195,2053,2025-04-05,2025-05-05,109134.12,,0.0,19644.14,128778.26,PAID,IMPS,2025-05-15,INR,INDIA NORTH EAST,5143,ONLINE,etl_user
INV-1000196,NUM-2000196,2554,2026-03-23,2026-04-22,142847.65,EOSS204,30588.56,20206.64,132465.73,PAID,NEFT,2026-05-04,INR,INDIA NORTH EAST,5109,IN_STORE,etl_user
INV-1000197,NUM-2000197,1194,2026-03-10,2026-03-25,180781.6,WEEKEND396,14912.32,29856.47,195725.75,PENDING,CHEQUE,,INR,INDIA EXPORTS,5150,B2B,etl_user
INV-1000198,NUM-2000198,1211,2024-08-25,2024-10-09,35434.59,EOSS461,7859.03,4963.6,32539.16,PAID,CREDIT_CARD,2024-08-27,INR,INDIA EXPORTS,5125,PHONE,etl_user
INV-1000199,NUM-2000199,2115,2025-11-28,2025-12-13,132839.66,PRIME865,12209.56,21713.42,142343.52,PAID,CREDIT_CARD,2025-12-04,INR,INDIA EAST,5023,PHONE,etl_user
INV-1000200,NUM-2000200,1776,2026-04-04,2026-06-03,104876.41,,0.0,18877.75,123754.16,PAID,CHEQUE,2026-04-20,INR,INDIA SOUTH,5068,IN_STORE,etl_user
INV-1000201,NUM-2000201,1313,2024-08-09,2024-08-24,134038.39,,0.0,24126.91,158165.3,CANCELLED,DEMAND_DRAFT,,INR,INDIA WEST,5192,B2B,etl_user
INV-1000202,NUM-2000202,1155,2025-01-28,2025-02-27,74164.99,,0.0,13349.7,87514.69,OVERDUE,RTGS,,INR,INDIA EXPORTS,5157,B2B,etl_user
INV-1000203,NUM-2000203,2069,2025-10-19,2025-12-03,142115.9,,0.0,25580.86,167696.76,PAID,IMPS,2025-11-24,INR,INDIA WEST,5076,IN_STORE,etl_user
INV-1000204,NUM-2000204,2699,2026-03-12,2026-04-26,149903.96,,0.0,26982.71,176886.67,CANCELLED,CREDIT_CARD,,INR,INDIA NORTH EAST,5052,IN_STORE,etl_user
INV-1000205,NUM-2000205,2354,2025-01-22,2025-03-23,73594.49,,0.0,13247.01,86841.5,PAID,RTGS,2025-03-06,INR,INDIA WEST,5123,IN_STORE,etl_user
INV-1000206,NUM-2000206,2304,2026-02-27,2026-03-14,106643.18,,0.0,19195.77,125838.95,PAID,IMPS,2026-03-14,INR,INDIA NORTH,5183,MOBILE_APP,etl_user
INV-1000207,NUM-2000207,1609,2025-01-27,2025-03-28,248130.75,,0.0,44663.53,292794.28,PAID,NEFT,2025-03-09,INR,INDIA WEST,5010,ONLINE,etl_user
INV-1000208,NUM-2000208,2716,2024-04-09,2024-06-08,60679.15,,0.0,10922.25,71601.4,PAID,CHEQUE,2024-05-11,INR,INDIA SOUTH,5047,B2B,etl_user
INV-1000209,NUM-2000209,2867,2024-12-21,2025-02-04,12350.23,,0.0,2223.04,14573.27,PAID,CASH,2025-01-13,INR,INDIA CENTRAL,5045,B2B,etl_user
INV-1000210,NUM-2000210,1870,2024-08-30,2024-09-14,106428.25,FREEDOM453,24565.29,14735.33,96598.29,PAID,IMPS,2024-09-19,INR,INDIA NORTH,5032,MOBILE_APP,etl_user
INV-1000211,NUM-2000211,2904,2024-02-27,2024-03-13,165649.34,,0.0,29816.88,195466.22,PENDING,IMPS,,INR,INDIA NORTH,5156,MOBILE_APP,etl_user
INV-1000212,NUM-2000212,1464,2024-12-04,2025-01-18,152562.16,,0.0,27461.19,180023.35,REFUNDED,RTGS,2025-01-09,INR,INDIA NORTH,5200,IN_STORE,etl_user
INV-1000213,NUM-2000213,2038,2024-03-18,2024-05-02,51210.23,,0.0,9217.84,60428.07,PAID,CHEQUE,2024-04-17,INR,INDIA NORTH,5058,MOBILE_APP,etl_user
INV-1000214,NUM-2000214,2719,2025-02-14,2025-03-01,211876.13,FLASH555,51306.68,28902.5,189471.95,PAID,CASH,2025-02-23,INR,INDIA WEST,5059,MOBILE_APP,etl_user
INV-1000215,NUM-2000215,2736,2026-04-15,2026-04-30,190447.27,,0.0,34280.51,224727.78,PAID,DEMAND_DRAFT,2026-04-25,INR,INDIA SOUTH,5068,MOBILE_APP,etl_user
INV-1000216,NUM-2000216,2611,2026-03-02,2026-04-16,116100.7,,0.0,20898.13,136998.83,PAID,UPI,2026-03-15,INR,INDIA NORTH,5170,IN_STORE,etl_user
INV-1000217,NUM-2000217,1436,2024-09-25,2024-11-09,212283.36,EOSS763,35125.13,31888.48,209046.71,PAID,NEFT,2024-11-09,INR,INDIA NORTH,5134,ONLINE,etl_user
INV-1000218,NUM-2000218,1135,2025-11-18,2025-12-03,182448.08,,0.0,32840.65,215288.73,PAID,CASH,2025-12-03,INR,INDIA NORTH,5168,MOBILE_APP,etl_user
INV-1000219,NUM-2000219,2388,2025-08-03,2025-09-17,5906.47,,0.0,1063.16,6969.63,PAID,IMPS,2025-09-17,INR,INDIA NORTH,5168,B2B,etl_user
INV-1000220,NUM-2000220,2205,2024-01-17,2024-02-16,69456.4,EOSS304,6588.48,11316.23,74184.15,PAID,RTGS,2024-02-19,INR,INDIA NORTH EAST,5052,IN_STORE,etl_user
INV-1000221,NUM-2000221,2028,2025-10-07,2025-11-06,180803.33,,0.0,32544.6,213347.93,PAID,CASH,2025-10-13,INR,INDIA NORTH,5170,ONLINE,etl_user
INV-1000222,NUM-2000222,2713,2024-12-15,2025-02-13,57101.61,,0.0,10278.29,67379.9,PAID,DEMAND_DRAFT,2025-01-07,INR,INDIA WEST,5054,MOBILE_APP,etl_user
INV-1000223,NUM-2000223,1232,2025-10-17,2025-12-01,91462.46,EOSS925,11315.94,14426.37,94572.89,PAID,UPI,2025-11-15,INR,INDIA NORTH,5187,IN_STORE,etl_user
INV-1000224,NUM-2000224,1131,2024-06-18,2024-08-17,10792.88,,0.0,1942.72,12735.6,PAID,RTGS,2024-06-25,INR,INDIA NORTH,5005,ONLINE,etl_user
INV-1000225,NUM-2000225,2283,2025-07-08,2025-07-23,173519.56,,0.0,31233.52,204753.08,PAID,CASH,2025-07-29,INR,INDIA CENTRAL,5026,ONLINE,etl_user
INV-1000226,NUM-2000226,2373,2024-09-03,2024-10-18,147333.32,,0.0,26520.0,173853.32,OVERDUE,RTGS,,INR,INDIA WEST,5076,PHONE,etl_user
INV-1000227,NUM-2000227,2310,2025-06-26,2025-08-10,100508.82,,0.0,18091.59,118600.41,PENDING,DEMAND_DRAFT,,INR,INDIA CENTRAL,5083,ONLINE,etl_user
INV-1000228,NUM-2000228,1255,2025-03-19,2025-04-18,111711.14,,0.0,20108.01,131819.15,PAID,DEMAND_DRAFT,2025-04-14,INR,INDIA NORTH,5154,MOBILE_APP,etl_user
INV-1000229,NUM-2000229,2264,2025-04-09,2025-04-24,243555.36,REPUBLIC353,41927.18,36293.07,237921.25,PAID,DEMAND_DRAFT,2025-04-28,INR,INDIA EXPORTS,5124,PHONE,etl_user
INV-1000230,NUM-2000230,1243,2024-09-21,2024-10-21,248794.26,,0.0,44782.97,293577.23,PAID,RTGS,2024-10-26,INR,INDIA WEST,5136,MOBILE_APP,etl_user
INV-1000231,NUM-2000231,2264,2025-05-29,2025-06-13,87551.04,EOSS804,14693.4,13114.38,85972.02,PENDING,CREDIT_CARD,,INR,INDIA EXPORTS,5157,MOBILE_APP,etl_user
INV-1000232,NUM-2000232,1746,2024-09-30,2024-11-29,138433.54,,0.0,24918.04,163351.58,PAID,DEMAND_DRAFT,2024-10-16,INR,INDIA NORTH EAST,5087,B2B,etl_user
INV-1000233,NUM-2000233,2463,2025-06-12,2025-08-11,178708.46,,0.0,32167.52,210875.98,PAID,DEMAND_DRAFT,2025-07-14,INR,INDIA NORTH EAST,5052,B2B,etl_user
INV-1000234,NUM-2000234,2126,2026-01-12,2026-02-11,150346.33,,0.0,27062.34,177408.67,PAID,UPI,2026-01-17,INR,INDIA NORTH EAST,5061,ONLINE,etl_user
INV-1000235,NUM-2000235,2155,2025-03-14,2025-05-13,7394.43,,0.0,1331.0,8725.43,PENDING,IMPS,,INR,INDIA SOUTH,5190,B2B,etl_user
INV-1000236,NUM-2000236,1323,2025-02-06,2025-03-08,232480.19,WEEKEND456,55177.07,31914.56,209217.68,PAID,CASH,2025-02-14,INR,INDIA WEST,5076,PHONE,etl_user
INV-1000237,NUM-2000237,2855,2025-05-08,2025-06-22,35380.71,,0.0,6368.53,41749.24,PAID,CASH,2025-05-13,INR,INDIA WEST,5121,ONLINE,etl_user
INV-1000238,NUM-2000238,2697,2026-04-08,2026-05-23,240855.99,WEEKEND475,33199.76,37378.12,245034.35,PAID,IMPS,2026-05-09,INR,INDIA NORTH EAST,5016,ONLINE,etl_user
INV-1000239,NUM-2000239,1942,2024-01-17,2024-03-02,133469.48,RAKHI452,7376.92,22696.66,148789.22,PAID,UPI,2024-01-27,INR,INDIA EAST,5023,MOBILE_APP,etl_user
INV-1000240,NUM-2000240,1728,2024-07-22,2024-08-21,249471.54,,0.0,44904.88,294376.42,PAID,IMPS,2024-08-01,INR,INDIA EAST,5001,ONLINE,etl_user
INV-1000241,NUM-2000241,2628,2024-04-21,2024-05-06,120521.57,,0.0,21693.88,142215.45,PAID,UPI,2024-05-23,INR,INDIA SOUTH,5014,MOBILE_APP,etl_user
INV-1000242,NUM-2000242,1243,2026-04-11,2026-05-11,61030.59,,0.0,10985.51,72016.1,PAID,RTGS,2026-04-20,INR,INDIA CENTRAL,5098,IN_STORE,etl_user
INV-1000243,NUM-2000243,1081,2024-05-25,2024-07-09,147173.36,DIWALI981,9668.74,24750.83,162255.45,PAID,NEFT,2024-06-05,INR,INDIA WEST,5141,PHONE,etl_user
INV-1000244,NUM-2000244,1143,2025-09-30,2025-11-14,125002.78,,0.0,22500.5,147503.28,PAID,DEMAND_DRAFT,2025-10-13,INR,INDIA EAST,5127,MOBILE_APP,etl_user
INV-1000245,NUM-2000245,2049,2024-12-23,2025-02-06,134991.61,,0.0,24298.49,159290.1,PAID,RTGS,2025-01-08,INR,INDIA SOUTH,5092,ONLINE,etl_user
INV-1000246,NUM-2000246,2402,2025-08-14,2025-09-13,130657.49,EOSS204,12532.32,21262.53,139387.7,CANCELLED,NEFT,,INR,INDIA NORTH,5005,B2B,etl_user
INV-1000247,NUM-2000247,2551,2025-10-17,2025-11-01,213819.7,,0.0,38487.55,252307.25,PAID,UPI,2025-11-04,INR,INDIA SOUTH,5106,IN_STORE,etl_user
INV-1000248,NUM-2000248,1294,2024-05-29,2024-07-13,177282.55,,0.0,31910.86,209193.41,PENDING,CASH,,INR,INDIA CENTRAL,5075,IN_STORE,etl_user
INV-1000249,NUM-2000249,2539,2024-03-30,2024-05-14,183245.38,,0.0,32984.17,216229.55,PAID,CHEQUE,2024-04-20,INR,INDIA WEST,5054,B2B,etl_user
INV-1000250,NUM-2000250,2183,2025-01-23,2025-03-09,208128.38,,0.0,37463.11,245591.49,PENDING,UPI,,INR,INDIA WEST,5136,B2B,etl_user
INV-1000251,NUM-2000251,1034,2024-02-29,2024-04-14,125670.04,,0.0,22620.61,148290.65,PAID,IMPS,2024-03-29,INR,INDIA CENTRAL,5026,B2B,etl_user
INV-1000252,NUM-2000252,2530,2025-07-08,2025-08-22,236105.82,EOSS461,45673.14,34277.88,224710.56,PAID,UPI,2025-07-10,INR,INDIA SOUTH,5081,B2B,etl_user
INV-1000253,NUM-2000253,1485,2025-12-24,2026-01-23,43785.44,,0.0,7881.38,51666.82,PAID,DEMAND_DRAFT,2026-01-07,INR,INDIA SOUTH,5081,IN_STORE,etl_user
INV-1000254,NUM-2000254,2930,2025-02-19,2025-03-06,53283.92,DIWALI192,9589.99,7864.91,51558.84,PAID,DEMAND_DRAFT,2025-04-05,INR,INDIA EXPORTS,5064,IN_STORE,etl_user
INV-1000255,NUM-2000255,1451,2024-11-19,2025-01-03,200867.3,,0.0,36156.11,237023.41,PAID,CREDIT_CARD,2024-12-22,INR,INDIA SOUTH,5119,PHONE,etl_user
INV-1000256,NUM-2000256,2264,2024-12-09,2025-01-23,247151.36,,0.0,44487.24,291638.6,OVERDUE,UPI,,INR,INDIA EXPORTS,5103,ONLINE,etl_user
INV-1000257,NUM-2000257,1619,2024-06-16,2024-07-31,165568.96,,0.0,29802.41,195371.37,PAID,CREDIT_CARD,2024-07-13,INR,INDIA SOUTH,5069,IN_STORE,etl_user
INV-1000258,NUM-2000258,1627,2025-05-04,2025-06-03,182301.4,,0.0,32814.25,215115.65,PAID,IMPS,2025-05-08,INR,INDIA SOUTH,5190,MOBILE_APP,etl_user
INV-1000259,NUM-2000259,1877,2025-04-03,2025-05-18,141299.79,,0.0,25433.96,166733.75,PENDING,IMPS,,INR,INDIA NORTH,5095,IN_STORE,etl_user
INV-1000260,NUM-2000260,1995,2024-01-05,2024-02-19,75925.12,,0.0,13666.52,89591.64,PAID,CHEQUE,2024-02-07,INR,INDIA NORTH,5173,PHONE,etl_user
INV-1000261,NUM-2000261,1891,2025-04-04,2025-04-19,131985.53,,0.0,23757.4,155742.93,OVERDUE,CREDIT_CARD,,INR,INDIA SOUTH,5038,B2B,etl_user
INV-1000262,NUM-2000262,1671,2025-11-22,2025-12-07,228840.01,,0.0,41191.2,270031.21,PAID,RTGS,2025-12-16,INR,INDIA SOUTH,5137,B2B,etl_user
INV-1000263,NUM-2000263,1816,2024-10-09,2024-10-24,96401.38,DIWALI192,17597.41,14184.71,92988.68,CANCELLED,IMPS,,INR,INDIA CENTRAL,5191,ONLINE,etl_user
INV-1000264,NUM-2000264,1372,2025-11-03,2025-12-03,249546.31,,0.0,44918.34,294464.65,OVERDUE,DEMAND_DRAFT,,INR,INDIA SOUTH,5197,B2B,etl_user
INV-1000265,NUM-2000265,1554,2024-04-16,2024-06-15,24064.91,,0.0,4331.68,28396.59,PAID,RTGS,2024-05-20,INR,INDIA NORTH,5065,MOBILE_APP,etl_user
INV-1000266,NUM-2000266,2897,2024-03-03,2024-04-02,60700.81,,0.0,10926.15,71626.96,PAID,DEMAND_DRAFT,2024-03-16,INR,INDIA NORTH EAST,5078,ONLINE,etl_user
INV-1000267,NUM-2000267,1300,2026-02-18,2026-04-19,88163.42,,0.0,15869.42,104032.84,PAID,CHEQUE,2026-03-30,INR,INDIA SOUTH,5030,PHONE,etl_user
INV-1000268,NUM-2000268,2127,2026-01-21,2026-03-22,103072.91,,0.0,18553.12,121626.03,PAID,DEMAND_DRAFT,2026-02-09,INR,INDIA WEST,5067,B2B,etl_user
INV-1000269,NUM-2000269,1418,2024-12-19,2025-02-02,17969.77,,0.0,3234.56,21204.33,PAID,CASH,2025-01-11,INR,INDIA NORTH EAST,5166,B2B,etl_user
INV-1000270,NUM-2000270,1918,2024-11-26,2024-12-11,15943.31,,0.0,2869.8,18813.11,PAID,DEMAND_DRAFT,2024-12-10,INR,INDIA WEST,5010,MOBILE_APP,etl_user
INV-1000271,NUM-2000271,1669,2025-07-25,2025-09-23,226560.31,,0.0,40780.86,267341.17,PAID,NEFT,2025-08-19,INR,INDIA SOUTH,5011,MOBILE_APP,etl_user
INV-1000272,NUM-2000272,1743,2025-03-09,2025-04-23,161040.09,FLASH949,35303.78,22632.54,148368.85,PAID,CASH,2025-04-20,INR,INDIA EAST,5100,MOBILE_APP,etl_user
INV-1000273,NUM-2000273,1678,2025-05-03,2025-07-02,28289.36,,0.0,5092.08,33381.44,PAID,CHEQUE,2025-06-17,INR,INDIA SOUTH,5190,IN_STORE,etl_user
INV-1000274,NUM-2000274,1880,2024-10-23,2024-11-22,72053.72,,0.0,12969.67,85023.39,PAID,UPI,2024-11-26,INR,INDIA EAST,5023,ONLINE,etl_user
INV-1000275,NUM-2000275,2292,2024-10-03,2024-10-18,162128.77,,0.0,29183.18,191311.95,PAID,DEMAND_DRAFT,2024-10-26,INR,INDIA NORTH,5170,MOBILE_APP,etl_user
INV-1000276,NUM-2000276,1326,2024-05-08,2024-06-22,213079.72,,0.0,38354.35,251434.07,PAID,RTGS,2024-05-26,INR,INDIA NORTH,5065,MOBILE_APP,etl_user
INV-1000277,NUM-2000277,2145,2024-08-22,2024-09-06,30283.56,,0.0,5451.04,35734.6,PAID,NEFT,2024-09-11,INR,INDIA EXPORTS,5103,IN_STORE,etl_user
INV-1000278,NUM-2000278,1466,2026-03-09,2026-03-24,168646.22,,0.0,30356.32,199002.54,PAID,UPI,2026-04-09,INR,INDIA CENTRAL,5083,ONLINE,etl_user
INV-1000279,NUM-2000279,2897,2024-05-20,2024-07-19,220721.21,,0.0,39729.82,260451.03,PAID,CREDIT_CARD,2024-06-17,INR,INDIA EXPORTS,5008,ONLINE,etl_user
INV-1000280,NUM-2000280,1758,2025-03-11,2025-04-10,123325.38,EOSS304,14138.92,19653.56,128840.02,PAID,CASH,2025-03-25,INR,INDIA WEST,5160,B2B,etl_user
INV-1000281,NUM-2000281,1520,2026-01-21,2026-03-22,219530.33,,0.0,39515.46,259045.79,PAID,IMPS,2026-02-27,INR,INDIA WEST,5035,PHONE,etl_user
INV-1000282,NUM-2000282,1508,2026-03-25,2026-04-24,7135.16,,0.0,1284.33,8419.49,PENDING,IMPS,,INR,INDIA CENTRAL,5026,IN_STORE,etl_user
